id,name,id_2,startDay,startTime,endDay,endTime,Car,Hov2,Hov3,Truck,Motorcycle,Rv,ablePri2AxlesAuto,ablePri3AxlesAuto,ablePri4AxlesAuto,ablePri2AxlesDualTire,ablePri3AxlesDualTire,ablePri4AxlesDualTire,ablePri2AxlesTNC,ablePri2AxlesTNCPool,ablePri2AxlesTaxi,ablePri2AxlesTaxiPool,ableSec2AxlesAuto,ableSec3AxlesAuto,ableSec4AxlesAuto,ableSec2AxlesDualTire,ableSec3AxlesDualTire,ableSec4AxlesDualTire,ableSec2AxlesTNC,ableSec2AxlesTNCPool,ableSec2AxlesTaxi,ableSec2AxlesTaxiPool,able22AxlesAuto,able23AxlesAuto,road,date
1119003,GWL,-1,Tuesday,15:00:00,Saturday,19:00:00,11.75,7.75,7.75,33,10.75,33,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,George Washington Bridge,01-11-1955
1119003,GWL,-1,Monday,15:00:00,Friday,19:00:00,13.75,7.75,7.75,38,12.75,38,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,George Washington Bridge,04-12-1955
1119003,GWL,-1,Monday,19:00:00,Friday,23:59:59,11.75,7.75,7.75,36,10.75,36,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,George Washington Bridge,01-12-1955
1119003,GWL,-1,Saturday,00:00:00,Sunday,23:59:59,13.75,7.75,7.75,38,12.75,38,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,George Washington Bridge,01-11-1955
1119003,GWL,-1,Monday,00:00:00,Friday,05:00:00,11.75,7.75,7.75,36,10.75,36,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,George Washington Bridge,04-12-1955
1119003,GWL,-1,Monday,05:00:00,Tuesday,10:00:00,11.75,7.75,7.75,33,10.75,33,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,George Washington Bridge,01-12-1955
1119003,GWL,-1,Wednesday,10:00:00,Friday,15:00:00,11.75,7.75,7.75,36,10.75,36,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,George Washington Bridge,01-11-1955
1119000,HT,-1,Monday,15:00:00,Friday,19:00:00,11.75,11.75,11.75,33,10.75,33,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Holland Tunnel,04-12-1955
1119000,HT,-1,Monday,19:00:00,Friday,23:59:59,13.75,13.75,13.75,38,12.75,38,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Holland Tunnel,01-12-1955
1119000,HT,-1,Saturday,00:00:00,Sunday,23:59:59,11.75,11.75,11.75,36,10.75,36,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Holland Tunnel,01-11-1955
1119000,HT,-1,Monday,00:00:00,Friday,05:00:00,13.75,13.75,13.75,38,12.75,38,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Holland Tunnel,04-12-1955
1119000,HT,-1,Monday,05:00:00,Friday,10:00:00,11.75,11.75,11.75,36,10.75,36,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Holland Tunnel,01-12-1955
1119000,HT,-1,Monday,10:00:00,Friday,15:00:00,11.75,11.75,11.75,33,10.75,33,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Holland Tunnel,01-11-1955
1119000,HT,-1,Monday,15:00:00,Friday,19:00:00,11.75,11.75,11.75,36,10.75,36,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Holland Tunnel,04-12-1955
1118120,LT,-1,Monday,19:00:00,Friday,23:59:59,11.75,7.75,7.75,33,10.75,33,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Lincoln Tunnel,01-12-1955
1118120,LT,-1,Saturday,00:00:00,Sunday,23:59:59,13.75,7.75,7.75,38,12.75,38,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Lincoln Tunnel,01-11-1955
1118120,LT,-1,Saturday,00:00:00,Sunday,23:59:59,11.75,7.75,7.75,36,10.75,36,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Lincoln Tunnel,04-12-1955
1118120,LT,-1,Monday,05:00:00,Wednesday,10:00:00,13.75,7.75,7.75,38,12.75,38,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Lincoln Tunnel,01-12-1955
1118120,LT,-1,Monday,10:00:00,Friday,15:00:00,11.75,7.75,7.75,36,10.75,36,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Lincoln Tunnel,01-11-1955
1118120,LT,-1,Thursday,15:00:00,Friday,19:00:00,11.75,7.75,7.75,33,10.75,33,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Lincoln Tunnel,04-12-1955
1118120,LT,-1,Monday,19:00:00,Friday,23:59:59,11.75,7.75,7.75,36,10.75,36,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Lincoln Tunnel,01-12-1955
1119004,BB,-1,Saturday,00:00:00,Sunday,23:59:59,11.75,11.75,11.75,33,10.75,33,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Bayonne Bridge,01-11-1955
1119004,BB,-1,Monday,00:00:00,Friday,05:00:00,13.75,13.75,13.75,38,12.75,38,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Bayonne Bridge,04-12-1955
1119004,BB,-1,Monday,05:00:00,Friday,10:00:00,11.75,11.75,11.75,36,10.75,36,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Bayonne Bridge,01-12-1955
1119004,BB,-1,Monday,10:00:00,Friday,15:00:00,13.75,13.75,13.75,38,12.75,38,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Bayonne Bridge,01-11-1955
1119004,BB,-1,Tuesday,15:00:00,Saturday,19:00:00,11.75,11.75,11.75,36,10.75,36,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Bayonne Bridge,04-12-1955
1119004,BB,-1,Monday,15:00:00,Friday,19:00:00,11.75,11.75,11.75,33,10.75,33,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Bayonne Bridge,01-12-1955
1119004,BB,-1,Monday,19:00:00,Friday,23:59:59,11.75,11.75,11.75,36,10.75,36,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Bayonne Bridge,01-11-1955
1119006,GB,-1,Saturday,00:00:00,Sunday,23:59:59,11.75,11.75,11.75,33,10.75,33,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Goethals Bridge,04-12-1955
1119006,GB,-1,Monday,00:00:00,Friday,05:00:00,13.75,13.75,13.75,38,12.75,38,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Goethals Bridge,01-12-1955
1119006,GB,-1,Monday,05:00:00,Tuesday,10:00:00,11.75,11.75,11.75,36,10.75,36,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Goethals Bridge,01-11-1955
1119006,GB,-1,Wednesday,10:00:00,Friday,15:00:00,13.75,13.75,13.75,38,12.75,38,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Goethals Bridge,04-12-1955
1119006,GB,-1,Monday,15:00:00,Friday,19:00:00,11.75,11.75,11.75,36,10.75,36,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Goethals Bridge,01-12-1955
1119006,GB,-1,Monday,19:00:00,Friday,23:59:59,11.75,11.75,11.75,33,10.75,33,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Goethals Bridge,01-11-1955
1119006,GB,-1,Saturday,00:00:00,Sunday,23:59:59,11.75,11.75,11.75,36,10.75,36,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Goethals Bridge,04-12-1955
1119008,OBX,-1,Monday,00:00:00,Friday,05:00:00,11.75,11.75,11.75,33,10.75,33,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Outerbridge Crossing,01-12-1955
1119008,OBX,-1,Monday,05:00:00,Friday,10:00:00,13.75,13.75,13.75,38,12.75,38,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Outerbridge Crossing,01-11-1955
1119008,OBX,-1,Monday,10:00:00,Friday,15:00:00,11.75,11.75,11.75,36,10.75,36,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Outerbridge Crossing,04-12-1955
1119008,OBX,-1,Monday,15:00:00,Friday,19:00:00,13.75,13.75,13.75,38,12.75,38,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Outerbridge Crossing,01-12-1955
1119008,OBX,-1,Monday,19:00:00,Friday,23:59:59,11.75,11.75,11.75,36,10.75,36,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Outerbridge Crossing,01-11-1955
1119008,OBX,-1,Saturday,00:00:00,Sunday,23:59:59,11.75,11.75,11.75,33,10.75,33,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Outerbridge Crossing,04-12-1955
1119008,OBX,-1,Saturday,00:00:00,Sunday,23:59:59,11.75,11.75,11.75,36,10.75,36,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Outerbridge Crossing,01-12-1955
1100210,NR,-1,Monday,05:00:00,Wednesday,10:00:00,1.66,1.66,1.66,3.33,1.66,1.66,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,New Rochelle Toll Barrier,01-11-1955
1100212,YK,-1,Monday,10:00:00,Friday,15:00:00,1.19,1.19,1.19,1.9,1.19,1.19,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Yonkers Toll Barrier,04-12-1955
1100213,YK,-1,Thursday,15:00:00,Friday,19:00:00,1.19,1.19,1.19,1.9,1.19,1.19,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Yonkers Toll Barrier,01-12-1955
1100214,MCB,-1,Monday,19:00:00,Friday,23:59:59,4.75,4.75,4.75,7.38,4.75,4.75,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Tappan Zee Bridge Toll Barrier,01-11-1955
1100214,MCB,-1,Saturday,00:00:00,Sunday,23:59:59,4.75,4.75,4.75,14.75,4.75,4.75,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Tappan Zee Bridge Toll Barrier,04-12-1955
1100214,MCB,-1,Monday,00:00:00,Friday,05:00:00,4.75,4.75,4.75,7.38,4.75,4.75,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Tappan Zee Bridge Toll Barrier,01-12-1955
1100215,MCB,-1,Monday,05:00:00,Friday,10:00:00,4.75,4.75,4.75,7.38,4.75,4.75,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Tappan Zee Bridge Toll Barrier,04-12-1955
1100215,MCB,-1,Monday,10:00:00,Friday,15:00:00,4.75,4.75,4.75,14.75,4.75,4.75,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Tappan Zee Bridge Toll Barrier,01-12-1955
1100215,MCB,-1,Tuesday,15:00:00,Saturday,19:00:00,4.75,4.75,4.75,7.38,4.75,4.75,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Tappan Zee Bridge Toll Barrier,01-11-1955
1100216,SV,-1,Monday,15:00:00,Friday,19:00:00,0,0,0,2.63,0,0,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Spring Valley Toll Barrier,01-12-1955
1100216,SV,-1,Monday,19:00:00,Friday,23:59:59,0,0,0,5.25,0,0,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Spring Valley Toll Barrier,01-11-1955
1100216,SV,-1,Saturday,00:00:00,Sunday,23:59:59,0,0,0,2.63,0,0,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Spring Valley Toll Barrier,04-12-1955
1100221,16H,-1,Monday,00:00:00,Friday,05:00:00,1.19,1.19,1.19,1.9,1.19,1.19,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Harriman - Rte. 17,01-11-1955
1100222,16H,-1,Monday,05:00:00,Tuesday,10:00:00,1.19,1.19,1.19,1.9,1.19,1.19,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Harriman - Rte. 17,04-12-1955
1100218,GIN,-1,Wednesday,10:00:00,Friday,15:00:00,0.95,0.95,0.95,1.9,0.95,0.95,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,North Grand Island Bridge - Niagara Toll Barrier,01-12-1955
1100220,GIS,-1,Monday,15:00:00,Friday,19:00:00,0.95,0.95,0.95,1.9,0.95,0.95,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,South Grand Island Bridge - Tonawanda Toll Barrier,01-11-1955
1078000,Begin,-1,Thursday,15:00:00,Friday,19:00:00,0.39,0.39,0.39,0.39,0.39,0.39,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Triangle Expressway,01-11-1955
1078001,Begin,-1,Monday,19:00:00,Friday,23:59:59,0.39,0.39,0.39,0.39,0.39,0.39,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,04-12-1955
1078002,Exit,-1,Saturday,00:00:00,Sunday,23:59:59,0.87,0.87,0.87,0.87,0.87,0.87,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-12-1955
1078003,Exit,-1,Monday,00:00:00,Friday,05:00:00,0.87,0.87,0.87,0.87,0.87,0.87,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-11-1955
1078004,Exit,-1,Monday,05:00:00,Friday,10:00:00,1.08,1.08,1.08,1.08,1.08,1.08,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Triangle Expressway,04-12-1955
1078005,Exit,-1,Monday,10:00:00,Friday,15:00:00,1.08,1.08,1.08,1.08,1.08,1.08,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-12-1955
1078006,Exit,-1,Tuesday,15:00:00,Saturday,19:00:00,0.7,0.7,0.7,0.7,0.7,0.7,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Triangle Expressway,01-11-1955
1078007,Exit,-1,Monday,15:00:00,Friday,19:00:00,0.7,0.7,0.7,0.7,0.7,0.7,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Triangle Expressway,04-12-1955
1078008,Exit,-1,Monday,19:00:00,Friday,23:59:59,0.87,0.87,0.87,0.87,0.87,0.87,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-12-1955
1078009,Exit,-1,Saturday,00:00:00,Sunday,23:59:59,0.87,0.87,0.87,0.87,0.87,0.87,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-11-1955
1078010,Exit,-1,Monday,00:00:00,Friday,05:00:00,0.48,0.48,0.48,0.48,0.48,0.48,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Triangle Expressway,04-12-1955
1078011,Exit,-1,Monday,05:00:00,Tuesday,10:00:00,0.48,0.48,0.48,0.48,0.48,0.48,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-12-1955
1078012,Mainline,-1,Wednesday,10:00:00,Friday,15:00:00,1.08,1.08,1.08,1.08,1.08,1.08,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Triangle Expressway,01-11-1955
1078013,Mainline,-1,Monday,15:00:00,Friday,19:00:00,1.08,1.08,1.08,1.08,1.08,1.08,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,04-12-1955
1078014,Exit,-1,Monday,19:00:00,Friday,23:59:59,0.28,0.28,0.28,0.28,0.28,0.28,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-12-1955
1078015,Exit,-1,Saturday,00:00:00,Sunday,23:59:59,0.28,0.28,0.28,0.28,0.28,0.28,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-11-1955
1078018,Exit,-1,Monday,00:00:00,Friday,05:00:00,0.3,0.3,0.3,0.3,0.3,0.3,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,04-12-1955
1078019,Exit,-1,Monday,05:00:00,Friday,10:00:00,0.3,0.3,0.3,0.3,0.3,0.3,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Triangle Expressway,01-12-1955
1078016,Mainline,-1,Monday,10:00:00,Friday,15:00:00,0.45,0.45,0.45,0.45,0.45,0.45,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,01-11-1955
1078017,Mainline,-1,Monday,15:00:00,Friday,19:00:00,0.45,0.45,0.45,0.45,0.45,0.45,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Triangle Expressway,04-12-1955
1079000,Exit,-1,Monday,00:00:00,Friday,05:00:00,0.27,0.27,0.27,0.27,0.27,0.27,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Monroe Expressway,01-12-1955
1079002,Exit,-1,Monday,05:00:00,Friday,10:00:00,0.32,0.32,0.32,0.32,0.32,0.32,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Monroe Expressway,01-11-1955
1079004,Exit,-1,Monday,10:00:00,Friday,15:00:00,0.19,0.19,0.19,0.19,0.19,0.19,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Monroe Expressway,04-12-1955
1079006,Exit,-1,Monday,15:00:00,Friday,19:00:00,0.56,0.56,0.56,0.56,0.56,0.56,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Monroe Expressway,01-12-1955
1079008,Exit,-1,Monday,19:00:00,Friday,23:59:59,0.26,0.26,0.26,0.26,0.26,0.26,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Monroe Expressway,01-11-1955
1079010,Exit,-1,Saturday,00:00:00,Sunday,23:59:59,0.57,0.57,0.57,0.57,0.57,0.57,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Monroe Expressway,04-12-1955
1079012,Exit,-1,Saturday,00:00:00,Sunday,23:59:59,0.43,0.43,0.43,0.43,0.43,0.43,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Monroe Expressway,01-12-1955
1298000,Chickasaw,-1,Monday,10:00:00,Friday,15:00:00,0.65,0.65,0.65,0.65,0.65,0.65,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Chickasaw Tpke,01-11-1955
1290000,Oklahoma,-1,Thursday,15:00:00,Friday,19:00:00,0,0,0,0,0,0,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Turner Turnpike,01-12-1955
1290002,Luther,-1,Monday,19:00:00,Friday,23:59:59,0.85,0.85,0.85,0.85,0.85,0.85,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Turner Turnpike,01-11-1955
1290004,Luther,-1,Saturday,00:00:00,Sunday,23:59:59,0,0,0,0,0,0,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Turner Turnpike,04-12-1955
1290006,Wellston-SH,-1,Monday,00:00:00,Friday,05:00:00,0.45,0.45,0.45,0.45,0.45,0.45,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Turner Turnpike,01-12-1955
1290008,Wellston-SH,-1,Monday,05:00:00,Friday,10:00:00,0,0,0,0,0,0,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Turner Turnpike,01-11-1955
1290010,Chandler-SH,-1,Monday,10:00:00,Friday,15:00:00,0.5,0.5,0.5,0.5,0.5,0.5,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Turner Turnpike,04-12-1955
1290012,Stroud-SH,-1,Tuesday,15:00:00,Saturday,19:00:00,0.55,0.55,0.55,0.55,0.55,0.55,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Turner Turnpike,01-12-1955
1290014,Bristow-SH,-1,Monday,15:00:00,Friday,19:00:00,1.3,1.3,1.3,1.3,1.3,1.3,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Turner Turnpike,01-11-1955
1290016,Bristow-SH,-1,Monday,19:00:00,Friday,23:59:59,1.3,1.3,1.3,1.3,1.3,1.3,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Turner Turnpike,04-12-1955
1290018,Kellyville-SH,-1,Saturday,00:00:00,Sunday,23:59:59,0.55,0.55,0.55,0.55,0.55,0.55,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Turner Turnpike,01-12-1955
1290020,Kellyville-SH,-1,Monday,00:00:00,Friday,05:00:00,0.35,0.35,0.35,0.35,0.35,0.35,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Turner Turnpike,01-11-1955
1290022,Sapulpa-SH,-1,Monday,05:00:00,Tuesday,10:00:00,0.35,0.35,0.35,0.35,0.35,0.35,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Turner Turnpike,04-12-1955
1290024,Tulsa,-1,Wednesday,10:00:00,Friday,15:00:00,0,0,0,0,0,0,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Turner Turnpike,01-12-1955
1290030,Turner,-1,Monday,15:00:00,Friday,19:00:00,0,0,0,0,0,0,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Creek Tpke,01-11-1955
1290032,Sapulpa-SH,-1,Monday,19:00:00,Friday,23:59:59,0.3,0.3,0.3,0.3,0.3,0.3,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Creek Tpke,04-12-1955
1290034,Hickory,-1,Saturday,00:00:00,Sunday,23:59:59,0,0,0,0,0,0,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Creek Tpke,01-12-1955
1290036,S,-1,Monday,00:00:00,Friday,05:00:00,0.3,0.3,0.3,0.3,0.3,0.3,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Creek Tpke,01-11-1955
1290038,US,-1,Monday,05:00:00,Friday,10:00:00,0,0,0,0,0,0,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Creek Tpke,04-12-1955
1290040,Peoria-Elm,-1,Monday,10:00:00,Friday,15:00:00,0.35,0.35,0.35,0.35,0.35,0.35,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Creek Tpke,01-12-1955
1290042,Peoria-Elm,-1,Monday,15:00:00,Friday,19:00:00,0,0,0,0,0,0,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Creek Tpke,01-11-1955
1290044,Peoria-Elm,-1,Monday,19:00:00,Friday,23:59:59,0.35,0.35,0.35,0.35,0.35,0.35,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Creek Tpke,04-12-1955
1290046,Riverside,-1,Saturday,00:00:00,Sunday,23:59:59,0.35,0.35,0.35,0.35,0.35,0.35,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Creek Tpke,01-12-1955
1290048,Riverside,-1,Saturday,00:00:00,Sunday,23:59:59,0,0,0,0,0,0,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Creek Tpke,01-11-1955
